"affiliation_id","reference_doctor_id","facility_id","department","designation","employment_type","status","start_date","end_date","verification_status","source_type"
"AFF-006513","REF-KA-003937","FAC-PB-0281","Department of Neurology","Senior Consultant","FULL_TIME","CURRENT","2014-07-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006514","REF-KA-003937","FAC-HR-0314","Department of Pediatrics","Senior Resident","FULL_TIME","CURRENT","2004-12-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006515","REF-KA-003937","FAC-OD-0365","Department of Pediatrics","Junior Resident","RESIDENT","ENDED","2001-04-16","2010-09-11","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006516","REF-DL-003938","FAC-OD-0355","Department of Ophthalmology","Resident Physician","PART_TIME","ENDED","2003-10-26","2013-09-22","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006517","REF-DL-003938","FAC-TN-0044","Department of Anesthesiology","Resident Physician","RESIDENT","CURRENT","2014-04-07","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006518","REF-KA-003939","FAC-HP-0451","Department of ENT","Consultant","PART_TIME","CURRENT","2010-10-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006519","REF-KA-003939","FAC-GJ-0211","Department of Surgery","Consultant","FULL_TIME","CURRENT","2005-08-14","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006520","REF-TN-003940","FAC-MP-0341","Department of Dermatology","Junior Consultant","VISITING_CONSULTANT","ENDED","2014-07-31","2024-04-23","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006521","REF-TN-003940","FAC-RJ-0248","Department of Nephrology","Junior Resident","VISITING_CONSULTANT","ENDED","2013-11-02","2021-06-28","PENDING","SYNTHETIC_REFERENCE"
"AFF-006522","REF-TN-003941","FAC-CG-0494","Department of Orthopedics","Associate Consultant","PART_TIME","ENDED","2000-12-23","2003-12-27","PENDING","SYNTHETIC_REFERENCE"
"AFF-006523","REF-MH-003942","FAC-AS-0439","Department of Nephrology","Junior Resident","VISITING_CONSULTANT","CURRENT","2005-07-28","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006524","REF-CH-003944","FAC-MP-0337","Department of Neurosurgery","Associate Consultant","PART_TIME","ENDED","2016-07-06","2022-05-08","PENDING","SYNTHETIC_REFERENCE"
"AFF-006525","REF-TN-003945","FAC-TN-0041","Department of Oncology","Consultant","VISITING_CONSULTANT","CURRENT","2013-04-05","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006526","REF-TN-003945","FAC-OD-0353","Department of Nephrology","Head of Department","CONSULTANT","CURRENT","2006-10-16","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006527","REF-TN-003945","FAC-PB-0298","Department of Oncology","Registrar","CONSULTANT","ENDED","2013-11-19","2016-12-02","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006528","REF-KA-003946","FAC-MH-0091","Department of Endocrinology","Consultant","FULL_TIME","ENDED","2004-05-21","2012-06-04","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006529","REF-KA-003946","FAC-TN-0039","Department of Obstetrics","Associate Consultant","VISITING_CONSULTANT","CURRENT","2003-02-10","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006530","REF-AR-003947","FAC-OD-0370","Department of Pulmonology","Associate Consultant","CONSULTANT","CURRENT","2010-06-27","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006531","REF-TN-003949","FAC-GJ-0205","Department of Nephrology","Consultant","PART_TIME","CURRENT","2000-02-15","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006532","REF-TN-003949","FAC-GJ-0207","Department of Anesthesiology","Junior Consultant","CONSULTANT","ENDED","2019-01-13","2028-07-08","PENDING","SYNTHETIC_REFERENCE"
"AFF-006533","REF-GA-003951","FAC-PB-0297","Department of Emergency Medicine","Junior Resident","RESIDENT","CURRENT","2019-10-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006534","REF-GA-003951","FAC-BR-0381","Department of Neurology","Senior Consultant","FULL_TIME","ENDED","2011-12-16","2016-03-07","PENDING","SYNTHETIC_REFERENCE"
"AFF-006535","REF-UP-003952","FAC-OD-0367","Department of Neurosurgery","Junior Consultant","RESIDENT","CURRENT","2004-02-29","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006536","REF-UP-003952","FAC-AS-0440","Department of Neurosurgery","Senior Consultant","VISITING_CONSULTANT","CURRENT","2006-07-18","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006537","REF-UP-003952","FAC-GJ-0207","Department of Medicine","Junior Consultant","VISITING_CONSULTANT","CURRENT","2002-08-26","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006538","REF-TG-003953","FAC-TN-0037","Department of Medicine","Consultant","RESIDENT","CURRENT","2005-07-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006539","REF-KA-003954","FAC-WB-0179","Department of ENT","Associate Consultant","FULL_TIME","ENDED","2003-02-25","2005-06-30","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006540","REF-KA-003954","FAC-KER-0005","Department of Gastroenterology","Resident Physician","VISITING_CONSULTANT","CURRENT","2019-08-17","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006541","REF-KA-003954","FAC-HR-0309","Department of Emergency Medicine","Senior Resident","VISITING_CONSULTANT","CURRENT","2017-10-28","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006542","REF-DL-003955","FAC-GJ-0203","Department of Ophthalmology","Resident Physician","VISITING_CONSULTANT","CURRENT","2007-06-29","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006543","REF-DL-003955","FAC-AS-0429","Department of Radiology","Senior Consultant","RESIDENT","ENDED","2014-02-07","2021-02-05","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006544","REF-KA-003956","FAC-JH-0421","Department of Gastroenterology","Medical Officer","VISITING_CONSULTANT","CURRENT","2021-09-09","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006545","REF-KA-003956","FAC-DL-0114","Department of ENT","Registrar","PART_TIME","ENDED","2001-07-25","2006-06-19","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006546","REF-MH-003958","FAC-HP-0474","Department of Surgery","Consultant","RESIDENT","ENDED","2022-06-23","2026-06-16","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006547","REF-MH-003958","FAC-AS-0443","Department of Endocrinology","Associate Consultant","VISITING_CONSULTANT","CURRENT","2000-06-08","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006548","REF-MH-003958","FAC-AS-0445","Department of Dermatology","Head of Department","PART_TIME","CURRENT","2003-07-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006549","REF-KER-003959","FAC-AS-0441","Department of Dermatology","Associate Consultant","VISITING_CONSULTANT","CURRENT","2014-07-18","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006550","REF-KER-003959","FAC-JH-0407","Department of Neurology","Medical Officer","VISITING_CONSULTANT","ENDED","2013-01-30","2019-09-04","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006551","REF-KER-003959","FAC-HR-0307","Department of Pediatrics","Medical Officer","CONSULTANT","CURRENT","2016-05-25","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006552","REF-TN-003960","FAC-TG-0144","Department of Dermatology","Junior Consultant","RESIDENT","CURRENT","2021-11-07","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006553","REF-TN-003960","FAC-BR-0400","Department of Pediatrics","Head of Department","CONSULTANT","CURRENT","2010-06-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006554","REF-MH-003961","FAC-WB-0186","Department of Anesthesiology","Consultant","CONSULTANT","ENDED","2002-07-24","2007-05-23","PENDING","SYNTHETIC_REFERENCE"
"AFF-006555","REF-TG-003962","FAC-AP-0157","Department of Radiology","Senior Resident","PART_TIME","CURRENT","2021-01-12","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006556","REF-KA-003963","FAC-WB-0193","Department of Endocrinology","Senior Resident","PART_TIME","CURRENT","2005-12-05","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006557","REF-GJ-003964","FAC-HP-0474","Department of Orthopedics","Medical Officer","CONSULTANT","ENDED","2004-02-02","2010-10-01","PENDING","SYNTHETIC_REFERENCE"
"AFF-006558","REF-GJ-003964","FAC-AP-0154","Department of Obstetrics","Senior Resident","VISITING_CONSULTANT","ENDED","2019-11-30","2022-05-01","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006559","REF-MZ-003965","FAC-MH-0079","Department of Emergency Medicine","Senior Consultant","FULL_TIME","CURRENT","2018-07-17","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006560","REF-WB-003966","FAC-MP-0338","Department of Neurosurgery","Senior Resident","RESIDENT","CURRENT","2022-05-31","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006561","REF-WB-003966","FAC-RJ-0248","Department of Oncology","Consultant","CONSULTANT","CURRENT","2015-04-13","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006562","REF-GJ-003967","FAC-PB-0279","Department of Nephrology","Associate Consultant","PART_TIME","CURRENT","2009-03-29","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006563","REF-GJ-003967","FAC-KA-0074","Department of Anesthesiology","Senior Resident","VISITING_CONSULTANT","CURRENT","2014-11-13","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006564","REF-GJ-003967","FAC-MH-0099","Department of Gastroenterology","Registrar","VISITING_CONSULTANT","CURRENT","2002-08-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006565","REF-KER-003968","FAC-MP-0339","Department of Oncology","Junior Consultant","CONSULTANT","CURRENT","2004-04-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006566","REF-KER-003968","FAC-BR-0391","Department of Cardiology","Medical Officer","PART_TIME","CURRENT","2004-12-08","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006567","REF-HR-003970","FAC-KER-0017","Department of Oncology","Junior Consultant","FULL_TIME","CURRENT","2001-10-29","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006568","REF-MH-003971","FAC-KA-0073","Department of Pediatrics","Junior Resident","FULL_TIME","CURRENT","2006-03-10","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006569","REF-TN-003972","FAC-TG-0140","Department of Dermatology","Resident Physician","PART_TIME","CURRENT","2001-05-05","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006570","REF-TG-003973","FAC-TN-0046","Department of Orthopedics","Head of Department","CONSULTANT","CURRENT","2012-08-31","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006571","REF-TG-003973","FAC-RJ-0248","Department of Endocrinology","Associate Consultant","PART_TIME","CURRENT","2011-08-04","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006572","REF-PB-003974","FAC-TN-0034","Department of Orthopedics","Head of Department","FULL_TIME","CURRENT","2010-05-24","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006573","REF-PB-003974","FAC-JH-0423","Department of Neurology","Senior Resident","CONSULTANT","CURRENT","2006-01-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006574","REF-TN-003975","FAC-JH-0410","Department of Medicine","Head of Department","RESIDENT","ENDED","2011-06-06","2017-11-06","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006575","REF-TN-003976","FAC-WB-0178","Department of Oncology","Junior Consultant","RESIDENT","CURRENT","2021-05-19","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006576","REF-TN-003976","FAC-CG-0482","Department of Emergency Medicine","Consultant","CONSULTANT","ENDED","2019-06-01","2026-05-31","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006577","REF-DL-003977","FAC-BR-0380","Department of Oncology","Junior Resident","FULL_TIME","ENDED","2022-04-05","2026-08-10","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006578","REF-GJ-003978","FAC-JH-0401","Department of Oncology","Consultant","FULL_TIME","CURRENT","2022-05-17","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006579","REF-GJ-003978","FAC-HR-0304","Department of Anesthesiology","Resident Physician","CONSULTANT","ENDED","2020-02-05","2028-12-06","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006580","REF-GJ-003978","FAC-GJ-0208","Department of Cardiology","Head of Department","FULL_TIME","ENDED","2000-01-03","2002-07-03","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006581","REF-MH-003979","FAC-GJ-0225","Department of Medicine","Junior Consultant","CONSULTANT","CURRENT","2002-04-04","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006582","REF-TG-003981","FAC-BR-0400","Department of Obstetrics","Head of Department","VISITING_CONSULTANT","ENDED","2013-03-23","2017-09-26","PENDING","SYNTHETIC_REFERENCE"
"AFF-006583","REF-TG-003981","FAC-HP-0465","Department of Neurology","Registrar","FULL_TIME","CURRENT","2009-06-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006584","REF-DL-003982","FAC-AP-0161","Department of Gastroenterology","Resident Physician","CONSULTANT","ENDED","2016-10-29","2021-07-29","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006585","REF-DL-003982","FAC-JH-0414","Department of Surgery","Associate Consultant","VISITING_CONSULTANT","ENDED","2017-11-29","2022-08-22","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006586","REF-KA-003983","FAC-TG-0146","Department of Nephrology","Senior Consultant","VISITING_CONSULTANT","CURRENT","2008-10-25","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006587","REF-GJ-003984","FAC-UP-0263","Department of Dermatology","Resident Physician","FULL_TIME","ENDED","2007-04-22","2008-08-07","PENDING","SYNTHETIC_REFERENCE"
"AFF-006588","REF-DL-003985","FAC-MP-0345","Department of Surgery","Registrar","FULL_TIME","ENDED","2004-01-16","2008-12-23","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006589","REF-DL-003985","FAC-JH-0417","Department of Pulmonology","Junior Consultant","VISITING_CONSULTANT","CURRENT","2010-02-07","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006590","REF-DL-003985","FAC-UP-0268","Department of Neurosurgery","Medical Officer","VISITING_CONSULTANT","CURRENT","2019-04-29","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006591","REF-KER-003986","FAC-PB-0285","Department of Pediatrics","Registrar","RESIDENT","CURRENT","2004-01-05","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006592","REF-KER-003986","FAC-AP-0172","Department of Pulmonology","Resident Physician","PART_TIME","CURRENT","2012-03-20","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006593","REF-TN-003987","FAC-HP-0461","Department of Cardiology","Associate Consultant","FULL_TIME","CURRENT","2020-02-14","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006594","REF-TN-003987","FAC-AP-0170","Department of Obstetrics","Medical Officer","PART_TIME","CURRENT","2022-04-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006595","REF-TN-003988","FAC-HR-0304","Department of Emergency Medicine","Senior Consultant","FULL_TIME","CURRENT","2008-02-07","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006596","REF-TN-003988","FAC-CG-0492","Department of Radiology","Senior Consultant","PART_TIME","CURRENT","2016-05-06","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006597","REF-TN-003989","FAC-OD-0373","Department of Cardiology","Senior Resident","PART_TIME","CURRENT","2012-08-20","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006598","REF-WB-003990","FAC-TG-0137","Department of Anesthesiology","Senior Resident","VISITING_CONSULTANT","ENDED","2007-08-06","2012-02-03","PENDING","SYNTHETIC_REFERENCE"
"AFF-006599","REF-WB-003990","FAC-AP-0153","Department of ENT","Senior Consultant","CONSULTANT","CURRENT","2004-06-09","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006600","REF-WB-003990","FAC-HR-0303","Department of Obstetrics","Associate Consultant","VISITING_CONSULTANT","ENDED","2004-11-09","2008-01-06","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006601","REF-TG-003991","FAC-GJ-0225","Department of Psychiatry","Junior Consultant","VISITING_CONSULTANT","CURRENT","2015-10-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006602","REF-TG-003991","FAC-BR-0394","Department of Ophthalmology","Associate Consultant","FULL_TIME","ENDED","2011-03-14","2019-09-08","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006603","REF-PB-003992","FAC-WB-0177","Department of Dermatology","Junior Resident","RESIDENT","ENDED","2008-11-21","2011-07-17","PENDING","SYNTHETIC_REFERENCE"
"AFF-006604","REF-PB-003992","FAC-TG-0138","Department of Pediatrics","Registrar","VISITING_CONSULTANT","CURRENT","2006-05-16","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006605","REF-PB-003992","FAC-TN-0030","Department of Surgery","Head of Department","CONSULTANT","CURRENT","2008-10-31","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006606","REF-MH-003993","FAC-AS-0431","Department of Gastroenterology","Senior Consultant","VISITING_CONSULTANT","CURRENT","2004-05-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006607","REF-MH-003993","FAC-HR-0319","Department of Cardiology","Resident Physician","RESIDENT","CURRENT","2011-04-19","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006608","REF-JK-003994","FAC-OD-0354","Department of Pediatrics","Medical Officer","VISITING_CONSULTANT","CURRENT","2008-11-05","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006609","REF-TN-003995","FAC-TN-0032","Department of Ophthalmology","Senior Resident","CONSULTANT","CURRENT","2005-04-04","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006610","REF-TN-003995","FAC-CG-0489","Department of Surgery","Resident Physician","RESIDENT","CURRENT","2018-03-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006611","REF-OD-003996","FAC-OD-0360","Department of Psychiatry","Senior Consultant","RESIDENT","CURRENT","2000-08-11","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006612","REF-OD-003996","FAC-HP-0457","Department of Obstetrics","Resident Physician","PART_TIME","CURRENT","2005-08-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006613","REF-MH-003997","FAC-KER-0001","Department of Surgery","Junior Consultant","CONSULTANT","ENDED","2007-11-02","2012-05-19","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006614","REF-KA-003998","FAC-DL-0122","Department of Radiology","Junior Resident","CONSULTANT","ENDED","2006-09-15","2014-09-28","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006615","REF-KA-003998","FAC-WB-0198","Department of Obstetrics","Medical Officer","PART_TIME","ENDED","2019-06-24","2024-09-21","PENDING","SYNTHETIC_REFERENCE"
"AFF-006616","REF-KA-003999","FAC-UP-0251","Department of Ophthalmology","Registrar","VISITING_CONSULTANT","CURRENT","2019-10-26","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006617","REF-KA-004000","FAC-PB-0292","Department of Nephrology","Registrar","RESIDENT","CURRENT","2013-08-01","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006618","REF-KA-004000","FAC-DL-0119","Department of ENT","Associate Consultant","FULL_TIME","CURRENT","2016-10-26","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006619","REF-KER-004001","FAC-PB-0283","Department of Nephrology","Senior Consultant","FULL_TIME","CURRENT","2021-01-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006620","REF-WB-004002","FAC-MH-0093","Department of Psychiatry","Consultant","VISITING_CONSULTANT","ENDED","2003-04-01","2010-09-02","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006621","REF-KA-004003","FAC-KA-0054","Department of ENT","Associate Consultant","FULL_TIME","CURRENT","2014-05-18","","PENDING","SYNTHETIC_REFERENCE"
"AFF-006622","REF-KA-004003","FAC-DL-0110","Department of Medicine","Senior Resident","PART_TIME","ENDED","2008-03-07","2017-04-14","PENDING","SYNTHETIC_REFERENCE"
"AFF-006623","REF-KER-004004","FAC-RJ-0245","Department of Radiology","Junior Consultant","PART_TIME","ENDED","2020-05-06","2026-10-08","PENDING","SYNTHETIC_REFERENCE"
"AFF-006624","REF-KER-004004","FAC-GJ-0213","Department of Endocrinology","Junior Resident","RESIDENT","CURRENT","2003-08-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006625","REF-KER-004004","FAC-UP-0270","Department of Pulmonology","Medical Officer","PART_TIME","CURRENT","2021-03-15","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006626","REF-KER-004005","FAC-JH-0422","Department of Pediatrics","Head of Department","RESIDENT","CURRENT","2006-12-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006627","REF-GJ-004006","FAC-WB-0193","Department of Gastroenterology","Head of Department","VISITING_CONSULTANT","ENDED","2001-07-16","2009-04-07","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006628","REF-GJ-004006","FAC-TG-0140","Department of Neurosurgery","Consultant","RESIDENT","ENDED","2018-04-28","2025-02-27","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006629","REF-KA-004007","FAC-MH-0084","Department of Pulmonology","Registrar","VISITING_CONSULTANT","ENDED","2003-12-03","2009-04-13","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006630","REF-KA-004007","FAC-CG-0484","Department of Endocrinology","Consultant","FULL_TIME","CURRENT","2002-07-30","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006631","REF-TG-004008","FAC-OD-0359","Department of Obstetrics","Consultant","FULL_TIME","CURRENT","2008-04-09","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006632","REF-TG-004008","FAC-RJ-0248","Department of Pediatrics","Junior Consultant","RESIDENT","CURRENT","2002-10-02","","VERIFIED","SYNTHETIC_REFERENCE"
"AFF-006633","REF-TG-004008","FAC-JH-0422","Department of Psychiatry","Consultant","CONSULTANT","CURRENT","2021-07-11","","VERIFIED","SYNTHETIC_REFERENCE"
